student_id,female,minority,macro_age,macro_age2,macro_class_size,macro_percent_female,macrolettergrade,macro_repeater,macro_course,macro_grade,macro_aarts,econ_major_at_macro,bus_major_at_macro,nonlerner_at_macro,macro_relative_grade,mafem_adjunct,mamale_adjunct,mafem_prof,mamale_prof,mafem_gradta,mamale_gradta,macro_econ,sat_math,sat_verb,int_micro,nonfresh_macro,mayear_07_08,mayear_08_09,mayear_09_10,mayear_10_11,mayear_11_12,mayear_12_13,mayear_13_14,mayear_14_15,mayear_15_16,mean_gpa_no_macro,mean_gpa_nomacro,_merge
1724734025,1,0,19,361,33,0.3636363744735718,A,0,ECON152122098,4,0,0,0,1,1.1279298067092896,0,0,0,0,0,1,1,65,56,0,1,0,0,1,0,0,0,0,0,0,NA,3.5463199615478516,2
1724735374,1,0,18,324,36,0.3888888955116272,B+,0,ECON152142093,3.3299999237060547,0,0,1,0,1.013136863708496,0,0,0,0,0,1,1,60,62,0,1,0,1,0,0,0,0,0,0,0,NA,3.2868213653564453,2
1724735383,1,1,18,324,36,0.5,D+,0,ECON152132093,1.3300000429153442,0,0,0,1,0.4973450005054474,0,0,0,0,0,1,1,59,52,0,1,0,1,0,0,0,0,0,0,0,NA,2.6742000579833984,2
1724735451,1,0,18,324,271,0.41697415709495544,C,0,ECON152102093,2,0,0,1,0,0.9161156415939331,0,0,0,1,0,0,1,61,58,0,0,0,1,0,0,0,0,0,0,0,NA,2.1831305027008057,2
1724735565,1,0,19,361,270,0.3777777850627899,C,0,ECON152112093,2,0,0,0,1,0.6322444677352905,0,0,0,1,0,0,1,59,64,0,1,0,1,0,0,0,0,0,0,0,NA,3.1633334159851074,2
1724735716,1,0,18,324,271,0.41697415709495544,C+,0,ECON152102093,2.3299999237060547,0,0,0,1,0.7345089316368103,0,0,0,1,0,0,1,66,55,0,1,0,1,0,0,0,0,0,0,0,NA,3.172187566757202,2
1724735724,1,0,21,441,35,0.5428571701049805,B+,0,ECON152122128,3.3299999237060547,0,0,0,1,1.2681480646133423,0,0,0,0,1,0,1,66,60,0,1,0,0,0,0,0,1,0,0,0,NA,2.6258761882781982,2
1724735881,1,0,18,324,271,0.41697415709495544,B+,0,ECON152102093,3.3299999237060547,0,0,1,0,0.9106322526931763,0,0,0,1,0,0,1,59,67,1,1,0,1,0,0,0,0,0,0,0,NA,3.6568000316619873,2
1724736148,1,0,19,361,272,0.40808823704719543,B-,0,ECON152102103,2.6700000762939453,0,0,1,0,0.782264769077301,0,0,0,1,0,0,1,55,49,0,1,0,0,1,0,0,0,0,0,0,NA,3.4131667613983154,2
1724736514,1,1,19,361,271,0.41697415709495544,B,0,ECON152102093,3,0,0,0,1,0.8881531357765198,0,0,0,1,0,0,1,71,80,0,1,0,1,0,0,0,0,0,0,0,NA,3.377795934677124,2
1724736622,1,0,21,441,34,0.5,C-,0,ECON152182113,1.6699999570846558,0,0,0,1,0.6941468715667725,0,0,1,0,0,0,1,59,52,0,1,0,0,0,1,0,0,0,0,0,NA,2.4058310985565186,2
1724736645,1,0,18,324,20,0.550000011920929,B,0,ECON152812093,3,0,1,0,0,0.927357017993927,0,0,0,1,0,0,1,70,70,1,1,0,1,0,0,0,0,0,0,0,NA,3.234999895095825,2
1724736714,1,1,18,324,271,0.41697415709495544,B-,0,ECON152102093,2.6700000762939453,0,0,1,0,0.8594328165054321,0,0,0,1,0,0,1,66,56,0,1,0,1,0,0,0,0,0,0,0,NA,3.1066999435424805,2
1724737052,1,0,18,324,33,0.4848484992980957,B+,0,ECON152122093,3.3299999237060547,0,0,0,1,1.1345202922821045,0,0,0,0,0,1,1,61,59,0,1,0,1,0,0,0,0,0,0,0,NA,2.9351613521575928,2
1724737054,1,0,19,361,33,0.3636363744735718,B-,0,ECON152122098,2.6700000762939453,0,0,0,1,0.9984281659126282,0,0,0,0,0,1,1,64,68,0,1,0,0,1,0,0,0,0,0,0,NA,2.674203395843506,2
1724737132,1,0,18,324,36,0.5,C-,0,ECON152112098,1.6699999570846558,0,0,0,1,0.6470167636871338,0,0,0,0,1,0,1,57,52,0,1,0,0,1,0,0,0,0,0,0,NA,2.5810768604278564,2
1724737137,1,0,20,400,35,0.34285715222358704,B-,0,ECON152132108,2.6700000762939453,0,0,0,1,0.8489665985107422,0,0,0,0,0,1,1,56,60,0,1,0,0,0,1,0,0,0,0,0,NA,3.1449999809265137,2
1724737213,1,0,19,361,14,0.7142857313156128,B-,0,ECON152192093,2.6700000762939453,0,0,1,0,0.9838345646858215,0,0,0,0,0,1,1,53,64,0,1,0,1,0,0,0,0,0,0,0,NA,2.7138710021972656,2
